,YEAR,CONF,TEAM NO,TEAM,SEED,ROUND,KADJ O,KADJ D,KADJ EM,BADJ O,BADJ D,BADJ EM,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%
785,2011,B10,226,Ohio St.,1,16,123.643,91.4115,32.232,123.2,90.0,33.2,56.0,48.4,37.8,20.9,15.8,23.3,35.3,71.9,28.1,64.7
786,2011,CAA,225,Old Dominion,9,64,109.126,94.8747,14.251,107.7,95.0,12.7,48.7,47.3,37.0,27.7,20.4,18.8,45.3,72.6,27.4,54.7
787,2011,B10,224,Penn St.,10,64,111.847,97.4264,14.4209,111.2,96.7,14.5,49.9,50.6,31.8,29.1,17.7,18.1,32.3,69.8,30.2,67.7
788,2011,BE,223,Pittsburgh,1,32,119.627,92.2012,27.4261,119.0,92.5,26.5,52.8,45.1,43.3,32.4,18.3,17.8,42.8,70.9,29.1,57.2
789,2011,Ivy,222,Princeton,13,64,106.219,97.4016,8.81724,105.6,97.5,8.1,52.1,46.8,37.4,35.7,18.9,18.4,31.2,73.0,27.0,68.8
790,2011,B10,221,Purdue,3,32,115.013,89.4016,25.6115,113.7,89.8,23.9,50.8,45.8,35.1,31.4,15.6,21.7,32.0,70.0,30.0,68.0
791,2011,A10,220,Richmond,12,16,111.003,95.4298,15.5729,110.2,95.7,14.5,53.6,44.6,33.4,29.2,16.6,19.8,28.2,67.1,32.9,71.8
792,2011,MAAC,219,Saint Peter's,14,64,95.0018,91.7599,3.24183,93.6,91.5,2.1,45.9,42.2,39.8,42.4,22.9,21.6,32.5,65.9,34.1,67.5
793,2011,MWC,218,San Diego St.,2,16,113.834,88.2242,25.6096,112.3,89.9,22.4,50.8,43.9,32.7,28.9,17.2,19.9,37.6,70.0,30.0,62.4
794,2011,BE,217,St. John's,6,64,110.496,93.6698,16.8263,110.1,93.0,17.1,49.4,50.5,44.8,39.9,18.7,24.1,33.1,67.1,32.9,66.9
795,2011,BE,216,Syracuse,3,32,114.248,91.6187,22.6298,113.5,91.9,21.6,52.8,45.2,35.6,29.4,18.3,20.7,37.0,66.5,33.5,63.0
796,2011,A10,215,Temple,7,32,109.724,92.7362,16.988,107.9,92.2,15.7,50.1,46.0,34.5,27.3,16.3,20.0,32.1,71.5,28.5,67.9
797,2011,SEC,214,Tennessee,9,64,107.96,94.5968,13.3636,109.1,93.8,15.3,47.8,47.5,39.7,38.8,19.5,20.8,38.2,67.9,32.1,61.8
798,2011,B12,213,Texas,4,32,114.882,88.1564,26.7252,113.7,87.7,26.0,50.3,42.0,43.2,31.1,17.3,19.0,38.2,69.7,30.3,61.8
799,2011,B12,212,Texas A&M,7,64,109.943,94.5593,15.3838,107.9,94.7,13.2,49.6,46.5,47.6,36.7,20.3,20.7,37.9,70.3,29.7,62.1
800,2011,CUSA,211,UAB,12,68,108.63,96.1119,12.5184,107.8,95.6,12.2,50.8,45.6,30.2,32.5,19.0,19.2,33.8,69.1,30.9,66.2
801,2011,BW,210,UC Santa Barbara,15,64,103.503,99.4018,4.10161,102.2,99.3,2.9,51.9,46.8,37.2,42.6,21.7,20.1,28.4,68.1,31.9,71.6
802,2011,P10,209,UCLA,7,32,107.561,93.8189,13.7419,106.9,93.3,13.6,50.4,45.9,42.8,33.0,22.1,17.9,36.0,68.6,31.4,64.0
803,2011,BSth,208,UNC Asheville,16,64,101.432,99.0391,2.393,98.4,99.0,-0.6,49.2,47.7,41.8,39.6,21.4,24.3,32.1,64.2,35.8,67.9
804,2011,MWC,207,UNLV,8,64,110.321,91.5518,18.7696,109.6,90.7,18.9,51.0,45.4,39.2,39.9,18.7,24.0,33.5,68.1,31.9,66.5
805,2011,P10,206,USC,11,68,108.303,93.9363,14.3669,107.0,92.8,14.2,50.1,46.4,34.7,36.4,17.6,18.5,30.2,71.9,28.1,69.8
806,2011,WAC,205,Utah St.,12,64,110.413,90.2135,20.1997,109.3,90.7,18.6,52.2,43.3,43.4,34.0,18.4,18.9,34.2,74.3,25.7,65.8
807,2011,Slnd,204,UTSA,16,64,101.474,106.668,-5.19344,101.1,104.8,-3.7,49.4,48.8,41.6,37.8,19.6,19.9,29.9,66.6,33.4,70.1
808,2011,SEC,203,Vanderbilt,5,64,115.206,97.7687,17.437,114.4,96.3,18.1,52.8,45.7,45.0,28.2,19.1,17.8,32.8,67.8,32.2,67.2
809,2011,CAA,202,VCU,11,4,109.563,100.813,8.74997,108.8,100.6,8.2,50.9,50.4,37.0,34.0,17.5,22.5,31.6,63.6,36.4,68.4
810,2011,BE,201,Villanova,9,64,114.746,96.4465,18.299,114.2,95.6,18.6,49.7,46.4,42.6,36.2,18.1,18.3,36.0,69.8,30.2,64.0
811,2011,P10,200,Washington,7,32,116.488,94.2736,22.2141,116.9,94.7,22.2,53.9,46.1,32.5,44.5,17.0,20.5,38.0,68.2,31.8,62.0
812,2011,BE,199,West Virginia,5,32,113.313,93.145,20.1684,113.3,93.3,20.0,48.4,45.6,40.7,35.4,18.9,18.9,40.5,64.4,35.6,59.5
813,2011,B10,198,Wisconsin,4,16,121.946,96.348,25.5977,121.6,95.5,26.1,52.0,48.3,28.0,31.4,12.8,16.8,34.2,73.0,27.0,65.8
814,2011,SC,197,Wofford,14,64,111.911,104.341,7.57016,110.7,102.9,7.8,53.3,50.0,42.0,41.6,18.0,20.4,34.6,67.3,32.7,65.4
815,2011,A10,196,Xavier,6,64,112.808,96.2683,16.5395,111.2,96.3,14.9,51.5,46.2,44.9,34.8,18.0,18.8,32.4,72.1,27.9,67.6
816,2010,SWAC,195,Arkansas Pine Bluff,16,64,91.8221,99.7369,-7.91476,91.4,98.4,-7.0,45.0,46.0,48.6,55.3,24.5,20.6,35.8,73.4,26.6,64.2
817,2010,B12,194,Baylor,3,8,118.384,94.9837,23.4007,117.9,95.2,22.7,54.6,44.6,37.3,34.7,20.6,17.8,38.3,67.0,33.0,61.7
818,2010,Horz,193,Butler,5,2,110.745,90.7154,20.0295,109.2,90.6,18.6,52.0,46.3,47.7,35.8,19.2,21.1,31.2,72.9,27.1,68.8
819,2010,MWC,192,BYU,7,32,117.315,92.8309,24.4842,116.4,92.5,23.9,55.1,46.3,38.2,36.4,15.9,22.0,31.0,73.0,27.0,69.0
820,2010,P10,191,California,8,32,119.968,97.7354,22.2322,119.5,96.7,22.8,53.4,48.3,35.2,34.0,17.5,18.9,35.2,69.3,30.7,64.8
821,2010,ACC,190,Clemson,7,64,109.94,90.3071,19.633,109.5,89.4,20.1,51.0,46.1,35.3,34.9,21.2,25.0,36.2,66.4,33.6,63.8
822,2010,Ivy,189,Cornell,12,16,115.443,101.891,13.552,114.0,100.9,13.1,56.4,47.6,28.9,38.9,18.5,20.9,32.0,70.3,29.7,68.0
823,2010,ACC,188,Duke,1,1,119.296,87.7467,31.5489,119.1,88.0,31.1,50.3,43.9,37.9,34.5,16.4,21.9,40.4,67.5,32.5,59.6
824,2010,ASun,187,East Tennessee St.,16,64,100.3,97.8928,2.40771,98.1,97.0,1.1,48.0,48.1,40.0,39.3,21.2,24.2,35.1,66.2,33.8,64.9
825,2010,SEC,186,Florida,10,64,112.433,97.4388,14.9939,111.7,96.4,15.3,49.4,48.1,33.8,26.9,18.3,20.6,36.7,67.0,33.0,63.3
826,2010,ACC,185,Florida St.,9,64,104.941,86.3361,18.605,103.8,85.9,17.9,50.9,43.2,38.8,33.9,24.7,23.7,38.6,67.4,32.6,61.4
827,2010,BE,184,Georgetown,3,64,116.551,92.2687,24.2828,115.1,92.9,22.2,55.6,46.7,37.2,33.0,20.8,19.8,32.8,67.8,32.2,67.2
828,2010,ACC,183,Georgia Tech,10,32,108.997,90.9613,18.0357,109.0,90.6,18.4,50.6,43.7,37.4,34.7,23.1,21.3,38.3,65.7,34.3,61.7
829,2010,WCC,182,Gonzaga,8,32,112.378,95.585,16.7934,111.2,93.9,17.3,54.4,46.4,49.3,33.9,18.6,18.3,32.4,71.4,28.6,67.6
830,2010,CUSA,181,Houston,13,64,111.84,102.537,9.30246,111.2,101.7,9.5,48.1,51.3,33.3,39.7,12.5,23.4,30.8,61.7,38.3,69.2
831,2010,B12,180,Kansas,1,32,119.854,87.3419,32.5121,120.0,88.6,31.4,55.1,43.0,42.4,31.2,18.5,20.2,38.2,68.3,31.7,61.8
832,2010,B12,179,Kansas St.,2,8,115.425,90.4885,24.9367,115.5,90.1,25.4,50.6,46.9,52.1,47.3,20.2,23.6,41.0,66.8,33.2,59.0
833,2010,SEC,178,Kentucky,1,8,114.384,89.4743,24.9097,114.0,89.1,24.9,53.0,43.5,43.5,27.7,20.5,19.9,40.8,68.0,32.0,59.2
834,2010,Pat,177,Lehigh,16,64,104.907,106.362,-1.45422,103.1,105.3,-2.2,51.6,48.2,43.4,31.5,18.5,19.4,29.7,70.9,29.1,70.3
835,2010,BE,176,Louisville,9,64,115.013,97.1787,17.834,114.5,97.2,17.3,51.5,48.2,36.4,40.9,19.9,22.3,39.7,62.8,37.2,60.3
836,2010,BE,175,Marquette,6,64,114.599,94.1043,20.4947,113.9,94.0,19.9,52.5,49.3,35.1,29.5,15.8,22.1,31.4,66.9,33.1,68.6
837,2010,ACC,174,Maryland,4,32,117.599,94.8962,22.7026,115.8,94.3,21.5,51.9,44.3,33.9,29.0,16.7,21.5,35.3,62.9,37.1,64.7
838,2010,B10,173,Michigan St.,5,4,112.268,91.9702,20.2975,111.6,92.1,19.5,51.5,46.5,36.2,29.9,21.0,19.4,40.5,71.6,28.4,59.5
839,2010,B10,172,Minnesota,11,64,112.547,93.7989,18.7481,112.8,93.0,19.8,53.7,46.7,34.3,32.9,19.1,21.6,33.4,68.0,32.0,66.6
840,2010,B12,171,Missouri,10,32,110.105,90.4261,19.6787,110.5,90.2,20.3,50.3,45.6,33.5,38.7,18.1,27.3,34.8,62.1,37.9,65.2
841,2010,BSky,170,Montana,14,64,106.707,98.1992,8.50753,103.8,99.8,4.0,54.5,47.7,37.3,38.6,19.1,19.8,30.0,70.3,29.7,70.0
842,2010,MEAC,169,Morgan St.,15,64,105.657,103.75,1.90682,104.1,103.7,0.4,47.9,46.5,44.2,42.9,19.1,20.3,40.1,65.4,34.6,59.9
843,2010,OVC,168,Murray St.,13,32,108.952,94.3666,14.5856,106.2,94.6,11.6,55.5,43.9,42.9,34.0,21.4,24.4,39.1,66.7,33.3,60.9
844,2010,MWC,167,New Mexico,3,32,114.142,96.7568,17.3849,114.4,96.5,17.9,51.0,49.4,45.6,35.6,16.4,20.3,35.8,73.2,26.8,64.2
845,2010,WAC,166,New Mexico St.,12,64,111.342,105.22,6.12172,109.0,105.3,3.7,53.4,51.3,38.0,31.2,17.9,18.6,29.7,65.9,34.1,70.3
846,2010,SB,165,North Texas,15,64,102.939,103.298,-0.35881,101.6,103.1,-1.5,50.9,47.5,52.8,32.7,21.1,18.3,32.2,70.1,29.9,67.8
847,2010,MVC,164,Northern Iowa,9,16,108.029,89.7638,18.2648,107.0,89.5,17.5,49.7,46.2,36.4,28.5,17.7,20.6,30.7,74.1,25.9,69.3
848,2010,BE,163,Notre Dame,6,64,119.809,101.439,18.3693,119.6,100.6,19.0,54.1,49.4,39.1,27.9,15.9,16.0,34.5,69.5,30.5,65.5
849,2010,Sum,162,Oakland,14,64,107.635,103.917,3.71824,106.0,102.9,3.1,49.4,50.1,40.6,31.5,19.6,18.3,37.2,68.8,31.2,62.8
850,2010,MAC,161,Ohio,14,32,105.808,98.4546,7.35379,103.7,98.2,5.5,48.9,46.0,40.8,36.0,18.1,21.4,31.1,66.1,33.9,68.9
851,2010,B10,160,Ohio St.,2,16,117.429,91.9581,25.4713,116.2,91.5,24.7,56.4,47.4,35.7,26.8,17.3,21.7,29.4,71.5,28.5,70.6
852,2010,B12,159,Oklahoma St.,7,64,111.497,94.9637,16.5333,112.3,93.4,18.9,52.3,48.2,36.7,36.7,18.4,19.3,29.5,72.4,27.6,70.5
853,2010,CAA,158,Old Dominion,11,32,107.842,90.1999,17.6423,106.6,89.5,17.1,48.9,45.3,30.2,30.5,20.2,22.5,42.8,70.4,29.6,57.2
854,2010,BE,157,Pittsburgh,3,32,111.307,92.5315,18.7753,110.0,92.3,17.7,49.6,44.5,42.6,32.8,19.5,16.9,37.3,68.4,31.6,62.7
855,2010,B10,156,Purdue,4,16,110.762,88.1665,22.5959,109.8,87.3,22.5,49.4,45.4,39.8,37.4,16.3,23.8,30.7,68.6,31.4,69.3
856,2010,A10,155,Richmond,7,64,108.108,92.8809,15.2274,106.5,91.9,14.6,51.0,43.8,32.6,35.8,16.9,22.8,26.7,64.8,35.2,73.3
857,2010,NEC,154,Robert Morris,15,64,99.6218,101.452,-1.83054,98.9,101.5,-2.6,49.0,47.0,45.9,46.9,21.7,23.2,34.5,67.5,32.5,65.5
858,2010,WCC,153,Saint Mary's,10,16,116.442,97.0364,19.4058,115.2,97.3,17.9,55.7,45.8,32.1,31.4,17.0,16.3,33.9,69.1,30.9,66.1
859,2010,Slnd,152,Sam Houston St.,14,64,110.763,103.694,7.06873,110.2,102.7,7.5,54.3,50.3,39.5,41.7,18.9,21.1,34.4,69.6,30.4,65.6
860,2010,MWC,151,San Diego St.,11,64,111.49,94.1721,17.3175,109.9,94.6,15.3,52.0,46.9,41.0,31.5,21.0,20.7,40.2,68.2,31.8,59.8
861,2010,MAAC,150,Siena,13,64,109.569,95.6534,13.9156,108.2,95.7,12.5,49.8,47.9,39.2,21.0,17.4,21.7,35.6,70.1,29.9,64.4
862,2010,BE,149,Syracuse,1,16,118.167,90.5783,27.5886,116.7,89.8,26.9,57.3,46.1,37.4,25.3,21.1,22.7,37.2,65.0,35.0,62.8
863,2010,A10,148,Temple,5,64,107.306,86.2797,21.0266,106.2,86.7,19.5,48.9,42.4,27.7,26.6,16.8,18.1,32.5,72.4,27.6,67.5
864,2010,SEC,147,Tennessee,6,8,106.604,89.2115,17.3928,106.7,89.5,17.2,50.2,44.9,36.0,40.9,18.7,23.7,32.5,68.2,31.8,67.5
865,2010,B12,146,Texas,8,64,113.444,92.8117,20.6323,113.2,91.9,21.3,51.3,44.8,40.4,35.3,18.7,20.3,39.6,68.4,31.6,60.4
866,2010,B12,145,Texas A&M,5,32,112.093,91.9447,20.1487,111.1,91.7,19.4,49.8,46.9,49.9,37.4,18.4,20.9,33.9,69.5,30.5,66.1
867,2010,BW,144,UC Santa Barbara,15,64,100.038,97.6604,2.37748,99.3,96.6,2.7,51.3,47.9,46.9,39.5,22.8,22.3,27.5,67.3,32.7,72.5
868,2010,MWC,143,UNLV,8,64,109.859,92.6156,17.2431,109.2,91.9,17.3,52.2,45.5,31.2,47.1,17.3,22.6,28.6,69.6,30.4,71.4
869,2010,WAC,142,Utah St.,12,64,116.361,95.0722,21.2893,115.2,95.0,20.2,55.5,45.7,30.4,29.8,16.3,17.6,33.8,73.0,27.0,66.2
870,2010,CUSA,141,UTEP,12,64,107.504,89.9248,17.5793,107.0,89.5,17.5,53.0,44.2,40.3,42.9,18.6,22.5,29.2,69.7,30.3,70.8
871,2010,SEC,140,Vanderbilt,4,64,113.609,96.0838,17.5253,113.3,95.2,18.1,52.7,47.0,48.0,34.7,19.4,19.3,32.7,65.0,35.0,67.3
872,2010,AE,139,Vermont,16,64,103.697,100.573,3.12414,101.3,99.3,2.0,48.6,44.5,50.6,35.0,20.7,20.1,36.2,66.7,33.3,63.8
873,2010,BE,138,Villanova,2,32,118.572,95.5965,22.9755,118.0,95.1,22.9,53.0,47.2,44.0,49.0,19.1,20.9,38.0,68.1,31.9,62.0
874,2010,ACC,137,Wake Forest,9,32,106.69,91.7943,14.8954,106.3,91.2,15.1,47.4,43.0,41.0,38.6,21.1,19.6,38.5,66.1,33.9,61.5
875,2010,P10,136,Washington,11,16,111.513,93.6021,17.9107,111.3,93.3,18.0,49.4,46.2,42.0,46.4,17.5,22.0,37.4,68.4,31.6,62.6
876,2010,BE,135,West Virginia,2,4,117.329,91.5966,25.7322,116.7,92.4,24.3,49.3,47.7,38.2,40.6,18.1,20.9,42.4,68.8,31.2,57.6
877,2010,BSth,134,Winthrop,16,68,90.8904,95.0021,-4.11173,89.5,95.0,-5.5,41.9,45.7,35.4,38.7,18.1,22.8,34.0,70.3,29.7,66.0
878,2010,B10,133,Wisconsin,4,32,115.399,89.8348,25.564,114.9,89.1,25.8,51.6,46.0,32.3,36.6,14.7,20.1,30.4,74.2,25.8,69.6
879,2010,SC,132,Wofford,13,64,104.267,94.8414,9.42513,103.7,94.7,9.0,49.2,46.8,44.6,35.8,18.2,21.6,33.5,70.7,29.3,66.5
880,2010,A10,131,Xavier,6,16,114.769,94.9437,19.8256,114.3,94.7,19.6,52.5,45.7,42.4,33.2,18.3,18.2,35.0,70.6,29.4,65.0
881,2009,MAC,130,Akron,13,64,102.057,95.0743,6.9826,101.1,94.0,7.1,48.2,45.2,36.4,45.0,20.9,26.8,34.5,63.7,36.3,65.5
882,2009,SWAC,129,Alabama St.,16,68,101.941,103.957,-2.01623,99.6,102.6,-3.0,51.7,43.4,36.5,33.4,20.6,19.3,34.8,64.5,35.5,65.2
883,2009,Pat,128,American,14,64,104.705,100.204,4.50143,103.0,99.4,3.6,53.7,44.9,32.8,35.2,21.4,20.7,31.9,70.6,29.4,68.1
884,2009,P10,127,Arizona,12,16,117.23,101.217,16.0133,116.3,99.8,16.5,53.2,50.8,37.0,25.5,19.4,18.3,36.1,65.9,34.1,63.9
885,2009,P10,126,Arizona St.,6,32,117.682,94.244,23.4381,117.2,92.9,24.3,56.3,46.6,38.0,30.4,18.7,19.7,29.9,69.7,30.3,70.1
886,2009,AE,125,Binghamton,15,64,101.747,102.618,-0.87142,100.8,101.9,-1.1,49.0,46.3,41.8,41.5,19.5,21.6,31.9,65.1,34.9,68.1
887,2009,ACC,124,Boston College,7,64,113.378,101.263,12.1159,112.3,99.3,13.0,50.0,47.2,37.0,34.7,19.6,18.4,40.8,62.9,37.1,59.2
888,2009,Horz,123,Butler,9,64,109.777,93.6264,16.1506,108.6,93.3,15.3,51.7,44.3,43.3,33.8,20.0,20.8,32.3,70.4,29.6,67.7
889,2009,MWC,122,BYU,8,64,114.296,92.6399,21.6562,113.8,92.5,21.3,55.1,45.4,35.4,36.3,16.5,20.1,28.6,74.3,25.7,71.4
890,2009,BW,121,Cal St. Northridge,15,64,101.374,96.2591,5.11477,100.8,96.1,4.7,51.6,48.1,34.3,42.8,24.4,23.9,36.8,67.9,32.1,63.2
891,2009,P10,120,California,7,64,116.839,98.6172,18.2213,115.7,97.1,18.6,54.1,48.9,34.3,32.8,17.9,18.6,32.2,69.6,30.4,67.8
892,2009,SC,119,Chattanooga,16,64,104.271,108.116,-3.84568,102.5,106.0,-3.5,51.2,52.6,47.4,30.1,21.4,19.5,33.7,68.5,31.5,66.3
893,2009,ACC,118,Clemson,7,64,116.758,96.4646,20.2938,115.8,94.9,20.9,53.3,48.2,31.8,32.6,20.3,24.4,39.6,62.6,37.4,60.4
894,2009,Horz,117,Cleveland St.,13,32,104.438,92.7341,11.7042,102.1,91.6,10.5,46.9,45.9,37.1,37.1,19.3,24.5,33.5,66.1,33.9,66.5
895,2009,BE,116,Connecticut,1,4,114.597,86.5571,28.0401,114.7,87.1,27.6,51.1,42.5,45.1,19.3,18.2,17.3,39.9,68.7,31.3,60.1
896,2009,Ivy,115,Cornell,14,64,108.108,102.611,5.49712,106.3,100.8,5.5,54.0,46.3,32.9,34.0,19.7,20.4,32.3,69.6,30.4,67.7
897,2009,A10,114,Dayton,11,32,103.115,93.6967,9.41849,101.2,91.6,9.6,47.7,45.7,39.1,36.4,20.8,22.3,38.0,70.3,29.7,62.0
898,2009,ACC,113,Duke,2,16,117.869,92.541,25.3284,116.7,90.5,26.2,50.9,47.4,41.1,30.9,17.7,23.6,37.7,66.8,33.2,62.3
899,2009,ASun,112,East Tennessee St.,16,64,106.255,101.161,5.09407,103.9,99.9,4.0,51.3,47.9,39.8,32.1,19.1,22.7,32.0,68.2,31.8,68.0
900,2009,ACC,111,Florida St.,5,64,105.685,89.7283,15.9569,104.0,89.6,14.4,49.2,44.5,39.2,36.1,22.9,22.6,35.0,64.1,35.9,65.0
901,2009,WCC,110,Gonzaga,4,16,116.862,90.9086,25.9534,114.6,88.9,25.7,55.1,42.8,34.6,29.3,16.5,22.1,31.4,69.5,30.5,68.6
902,2009,B10,109,Illinois,5,64,106.425,87.3285,19.0963,106.3,87.3,19.0,51.0,43.8,22.9,26.3,19.5,21.7,30.7,67.2,32.8,69.3
903,2009,B12,108,Kansas,3,16,114.807,91.6765,23.1309,114.4,90.6,23.8,53.6,44.6,40.2,36.6,20.9,19.7,37.0,70.9,29.1,63.0
904,2009,BE,107,Louisville,1,8,109.217,83.849,25.3676,109.9,84.6,25.3,51.9,44.0,32.2,31.4,19.7,23.6,34.7,68.2,31.8,65.3
905,2009,SEC,106,LSU,8,32,110.576,95.8662,14.7097,110.6,95.2,15.4,49.6,45.0,36.1,34.9,17.6,19.2,37.6,69.6,30.4,62.4
906,2009,BE,105,Marquette,6,32,117.058,96.076,20.9824,116.4,94.8,21.6,51.7,50.9,45.0,30.5,16.7,22.1,34.7,69.2,30.8,65.3
907,2009,ACC,104,Maryland,10,32,108.705,95.4167,13.2883,107.4,94.1,13.3,46.8,47.5,27.7,29.8,17.9,22.5,35.0,63.1,36.9,65.0
908,2009,CUSA,103,Memphis,2,16,110.759,81.3187,29.4398,109.4,81.8,27.6,49.3,40.4,39.7,34.3,18.2,23.0,38.2,69.7,30.3,61.8
909,2009,B10,102,Michigan,10,32,112.016,97.5173,14.4984,110.5,95.8,14.7,50.3,49.3,28.6,29.5,17.7,21.5,28.4,67.6,32.4,71.6
910,2009,B10,101,Michigan St.,2,2,112.732,89.9494,22.7829,112.0,89.8,22.2,50.1,47.6,41.8,35.4,21.1,20.8,40.9,73.9,26.1,59.1
911,2009,B10,100,Minnesota,10,64,107.586,91.8263,15.7592,106.3,91.1,15.2,49.7,46.7,34.5,36.2,22.5,23.4,36.3,66.3,33.7,63.7
912,2009,SEC,99,Mississippi St.,13,64,107.733,95.9223,11.8111,107.2,95.2,12.0,50.3,44.7,41.3,29.4,19.8,18.9,31.2,64.5,35.5,68.8
913,2009,B12,98,Missouri,3,8,114.53,91.046,23.484,114.5,90.2,24.3,52.8,46.2,36.6,39.3,17.0,26.0,35.0,65.8,34.2,65.0
914,2009,OVC,97,Morehead St.,16,64,102.308,102.325,-0.01708,99.9,102.2,-2.3,48.2,48.4,43.1,40.1,22.0,17.7,39.3,70.3,29.7,60.7
915,2009,MEAC,96,Morgan St.,15,64,99.986,98.5712,1.41474,98.2,98.0,0.2,47.0,44.2,34.0,41.0,19.8,22.8,38.6,67.0,33.0,61.4
916,2009,ACC,95,North Carolina,1,1,122.645,94.0872,28.5574,121.8,93.1,28.7,52.7,47.2,39.3,25.1,17.1,20.7,40.5,68.1,31.9,59.5
917,2009,Sum,94,North Dakota St.,14,64,113.637,101.211,12.4256,111.7,101.1,10.6,54.3,49.7,37.8,29.6,16.9,18.9,32.9,72.4,27.6,67.1
918,2009,MVC,93,Northern Iowa,12,64,110.659,100.806,9.85203,108.6,99.8,8.8,51.9,48.8,42.6,31.5,18.4,17.0,28.3,73.4,26.6,71.7
919,2009,B10,92,Ohio St.,8,64,113.731,97.2667,16.4647,111.7,95.1,16.6,55.1,48.1,38.3,24.0,20.9,21.0,28.4,66.4,33.6,71.6
920,2009,B12,91,Oklahoma,2,8,117.928,94.6403,23.2882,117.6,94.0,23.6,55.0,45.8,46.8,29.9,19.8,18.2,36.6,68.4,31.6,63.4
921,2009,B12,90,Oklahoma St.,8,32,115.065,97.2997,17.7655,114.9,96.3,18.6,53.6,49.9,40.3,41.3,17.0,20.9,28.4,69.5,30.5,71.6
922,2009,BE,89,Pittsburgh,1,8,121.48,92.002,29.4777,121.0,91.6,29.4,53.4,47.0,31.9,30.6,18.0,19.7,43.0,70.6,29.4,57.0
923,2009,BSky,88,Portland St.,13,64,108.934,104.084,4.85027,106.9,102.8,4.1,53.4,50.6,29.7,32.6,19.9,21.7,33.2,67.5,32.5,66.8
924,2009,B10,87,Purdue,5,16,110.175,88.2115,21.9637,108.9,87.1,21.8,50.7,43.9,33.4,31.0,17.6,22.8,29.4,68.6,31.4,70.6
925,2009,BSth,86,Radford,16,64,101.326,101.791,-0.46529,99.6,101.2,-1.6,50.7,46.8,44.0,30.2,22.6,17.0,35.4,71.4,28.6,64.6
926,2009,NEC,85,Robert Morris,15,64,101.428,99.9183,1.5095,101.3,99.6,1.7,53.7,48.7,37.3,39.7,22.8,23.9,32.9,67.9,32.1,67.1
927,2009,MAAC,84,Siena,9,32,110.158,98.4844,11.6737,108.9,97.5,11.4,51.6,49.1,36.3,24.1,18.1,23.3,33.9,65.2,34.8,66.1
928,2009,Slnd,83,Stephen F. Austin,14,64,97.6543,90.9171,6.73718,95.8,89.9,5.9,48.4,42.6,29.8,39.0,18.2,21.6,26.5,72.0,28.0,73.5
929,2009,BE,82,Syracuse,3,16,116.963,95.2698,21.693,115.7,93.5,22.2,54.4,46.8,40.2,26.1,20.5,19.4,36.1,64.1,35.9,63.9
930,2009,A10,81,Temple,11,64,109.311,94.9885,14.3226,107.5,94.0,13.5,51.3,46.0,28.5,29.8,19.3,18.1,32.7,70.2,29.8,67.3
931,2009,SEC,80,Tennessee,9,64,114.801,98.2193,16.5817,114.1,96.3,17.8,50.9,50.2,36.7,37.2,18.6,21.1,38.1,69.0,31.0,61.9
932,2009,B12,79,Texas,7,32,110.7,92.1925,18.5075,109.8,90.8,19.0,48.1,45.9,38.5,36.3,18.4,20.2,39.2,67.1,32.9,60.8
933,2009,B12,78,Texas A&M,9,32,112.024,97.6525,14.3716,110.6,96.2,14.4,50.2,48.5,47.6,29.5,19.4,18.6,36.6,70.3,29.7,63.4
934,2009,P10,77,UCLA,6,32,119.973,94.8599,25.1136,119.9,93.3,26.6,56.0,49.8,30.3,34.9,18.8,24.3,37.0,69.0,31.0,63.0
935,2009,P10,76,USC,10,32,109.428,91.7696,17.6587,107.9,90.1,17.8,51.0,46.5,42.2,32.1,21.4,19.7,37.4,69.3,30.7,62.6
936,2009,MWC,75,Utah,5,64,110.948,91.91,19.0381,110.0,92.1,17.9,54.9,44.7,39.9,35.9,20.7,15.8,27.0,74.7,25.3,73.0
937,2009,WAC,74,Utah St.,11,64,117.04,101.747,15.293,115.1,100.6,14.5,55.9,47.5,38.3,29.9,18.3,17.1,36.4,72.2,27.8,63.6
938,2009,CAA,73,VCU,11,64,109.286,96.5255,12.7601,107.9,95.3,12.6,52.2,45.0,36.3,37.7,19.0,21.8,32.2,65.8,34.2,67.8
939,2009,BE,72,Villanova,3,4,113.638,91.9303,21.7081,112.4,91.0,21.4,51.5,47.4,42.7,37.9,19.2,22.2,35.6,69.3,30.7,64.4
940,2009,ACC,71,Wake Forest,4,64,111.358,91.0587,20.299,110.3,90.1,20.2,52.3,44.9,43.7,32.7,20.9,21.2,36.2,69.2,30.8,63.8
941,2009,P10,70,Washington,4,32,112.741,90.8054,21.9358,111.5,90.1,21.4,49.1,47.1,45.2,33.2,20.2,20.2,41.9,69.3,30.7,58.1
942,2009,BE,69,West Virginia,6,64,114.693,89.6619,25.031,113.7,88.9,24.8,48.6,46.4,35.5,38.3,18.2,23.6,41.0,68.6,31.4,59.0
943,2009,SB,68,Western Kentucky,12,32,109.869,102.838,7.03093,108.1,102.2,5.9,51.9,49.1,34.0,32.0,20.2,20.0,37.5,68.6,31.4,62.5
944,2009,B10,67,Wisconsin,12,32,113.854,95.8886,17.9651,112.7,94.8,17.9,50.6,49.1,35.2,33.3,16.9,19.2,32.3,73.9,26.1,67.7
